,Team1,Team2,Rounds,Year_com,Day,Month,Year,Score1,Score2,Ranking T1,Score T1,Ranking T2,Score T2,goals_z_x,team_x,xg_z_x,crosses_z_x,boxtouches_z_x,passes_z_x,progpasses_z_x,takeons_z_x,progruns_z_x,tackles_z_x,interceptions_z_x,clearances_z_x,blocks_z_x,aerials_z_x,fouls_z_x,fouled_z_x,nsxg_z_x,goals_z_y,team_y,xg_z_y,crosses_z_y,boxtouches_z_y,passes_z_y,progpasses_z_y,takeons_z_y,progruns_z_y,tackles_z_y,interceptions_z_y,clearances_z_y,blocks_z_y,aerials_z_y,fouls_z_y,fouled_z_y,nsxg_z_y,winner,Winner,team1_winning,team2_winning
226,Saudi Arabia,Spain,Group Phase,2006-6-23,23.0,6.0,2006.0,0.0,1.0,34.0,651.0,5.0,756.0,-0.10749999999999997,Saudi Arabia,-0.14312500000000006,-0.21,-0.17124999999999996,-0.04124999999999999,0.03062499999999995,0.178125,0.3993749999999999,0.093125,0.13374999999999998,0.05375000000000001,0.25749999999999984,0.0062500000000000324,0.20125,0.33812499999999995,-0.059374999999999976,0.3490909090909092,Spain,0.36181818181818176,0.15590909090909086,0.07363636363636362,0.2545454545454545,0.1859090909090909,0.1963636363636364,-0.2013636363636364,0.4881818181818182,1.0186363636363636,-0.2481818181818181,-0.17681818181818196,-0.3300000000000001,-0.2295454545454545,-0.11545454545454548,0.1718181818181818,Spain,2,0,2
227,Togo,France,Group Phase,2006-6-23,23.0,6.0,2006.0,0.0,2.0,61.0,569.0,8.0,749.0,-0.26375,Togo,-0.271875,-0.12750000000000006,-0.10374999999999998,-0.19625,-0.28750000000000003,0.35875,0.13249999999999998,-0.51,-0.3187499999999999,0.13687500000000008,-0.14812500000000006,0.03750000000000005,0.14875,-0.125625,-0.26125,0.12176470588235296,France,0.12823529411764706,-0.031764705882352945,0.09117647058823528,0.10058823529411766,0.038823529411764666,0.2988235294117647,0.21823529411764708,0.04000000000000002,-0.07,-0.0964705882352941,-0.012352941176470627,-0.20294117647058826,-0.03,0.06352941176470586,0.2,France,2,0,0
228,Switzerland,Korea Republic,Group Phase,2006-6-23,23.0,6.0,2006.0,2.0,0.0,35.0,648.0,29.0,677.0,-0.012352941176470565,Switzerland,-0.15235294117647058,-0.05823529411764705,-0.15647058823529414,0.1623529411764706,0.30764705882352944,-0.07823529411764704,-0.21,0.4188235294117648,0.6358823529411766,0.18000000000000002,-0.011764705882352984,0.3623529411764706,-0.21352941176470588,0.011764705882352958,-0.1641176470588236,0.02117647058823533,Korea Republic,-0.12411764705882355,0.2358823529411765,0.15823529411764692,0.12352941176470585,-0.03882352941176472,-0.31588235294117645,-0.08176470588235292,0.34882352941176475,-0.11117647058823528,-0.2364705882352941,-0.2758823529411765,0.3423529411764704,-0.15352941176470591,-0.11411764705882355,0.22294117647058825,Switzerland,1,1,1
229,Germany,Sweden,Round of 16,2006-6-24,24.0,6.0,2006.0,2.0,0.0,19.0,696.0,16.0,709.0,0.25052631578947376,Germany,0.12263157894736837,0.09736842105263156,0.10105263157894734,0.02842105263157896,0.042105263157894784,-0.2257894736842105,-0.006315789473684217,0.2542105263157895,-0.041578947368421035,-0.16789473684210532,-0.07263157894736845,-0.07263157894736842,-0.20052631578947366,-0.04789473684210527,0.04315789473684212,-0.06749999999999996,Sweden,0.35375,0.5406250000000001,0.700625,0.05125,0.21375000000000005,-0.01312499999999997,0.073125,0.41375,0.071875,-0.0018749999999999566,0.10624999999999997,0.340625,-0.013125000000000005,-0.20375000000000004,0.756875,Germany,1,3,1
230,Argentina,Mexico,Round of 16,2006-6-24,24.0,6.0,2006.0,2.0,1.0,9.0,746.0,4.0,758.0,0.27333333333333343,Argentina,-0.2480952380952381,-0.25761904761904764,-0.2614285714285714,-0.06619047619047617,-0.10285714285714292,-0.006190476190476165,-0.4080952380952381,-0.0557142857142857,-0.09571428571428572,-0.06523809523809526,0.20190476190476184,-0.3152380952380953,-0.2323809523809524,-0.038095238095238106,-0.25904761904761897,0.03578947368421055,Mexico,0.121578947368421,0.1305263157894737,0.14368421052631586,0.08105263157894735,0.02947368421052632,0.04684210526315788,0.33842105263157896,0.034210526315789504,-0.06578947368421052,-0.24263157894736834,-0.32526315789473703,-0.14421052631578946,0.08315789473684211,0.12210526315789473,0.2415789473684211,Argentina,1,0,1
231,England,Ecuador,Round of 16,2006-6-25,25.0,6.0,2006.0,1.0,0.0,10.0,741.0,39.0,631.0,-0.028333333333333332,England,0.054999999999999966,0.15944444444444444,0.2961111111111112,0.05888888888888887,0.008888888888888854,0.08611111111111111,-0.09722222222222222,0.021666666666666685,-0.2616666666666667,0.025555555555555567,0.7916666666666665,0.1938888888888889,-0.31722222222222224,-0.14944444444444446,0.2072222222222223,0.0747368421052632,Ecuador,-0.15000000000000002,-0.15,-0.2389473684210527,0.03736842105263155,-0.09631578947368423,0.062105263157894774,-0.14684210526315786,-0.11105263157894744,0.16631578947368422,-0.0336842105263158,-0.15421052631578955,0.13736842105263158,0.0015789473684209956,-0.13052631578947374,-0.17263157894736844,England,1,2,2
232,Portugal,Netherlands,Round of 16,2006-6-25,25.0,6.0,2006.0,1.0,0.0,7.0,750.0,3.0,768.0,-0.0625,Portugal,0.016500000000000008,-0.20250000000000004,-0.16799999999999998,0.049999999999999975,-0.03500000000000002,0.07900000000000003,0.11750000000000002,0.08950000000000001,0.11,-0.2055,-0.07000000000000002,-0.0755,-0.2345,-0.16650000000000004,-0.2405,-0.10666666666666663,Netherlands,-0.07000000000000005,-0.2388888888888888,-0.07722222222222219,0.10444444444444444,-0.01111111111111108,-0.01666666666666667,0.3588888888888888,0.3127777777777778,0.23222222222222225,0.11388888888888893,0.20222222222222205,-0.145,0.22833333333333336,-0.2222222222222222,-0.1388888888888889,Portugal,1,3,0
233,Italy,Australia,Round of 16,2006-6-26,26.0,6.0,2006.0,1.0,0.0,13.0,728.0,42.0,612.0,0.16800000000000004,Italy,-0.01050000000000002,-0.17900000000000005,0.007000000000000023,-0.1605,-0.096,-0.29450000000000004,-0.1775,-0.14849999999999994,-0.1555,-0.06,-0.04300000000000002,-0.1035,-0.4245000000000001,0.045000000000000005,0.01250000000000004,0.13294117647058828,Australia,0.2235294117647058,0.2447058823529412,0.5070588235294119,0.20411764705882351,0.23882352941176474,-0.12941176470588234,0.24411764705882355,0.22176470588235292,-0.19176470588235292,-0.050588235294117614,0.696470588235294,0.0835294117647059,0.5164705882352941,-0.15411764705882355,0.5305882352941177,Italy,1,2,1
234,Switzerland,Ukraine,Round of 16,2006-6-26,26.0,6.0,2006.0,0.0,0.0,35.0,648.0,45.0,609.0,-0.012352941176470565,Switzerland,-0.15235294117647058,-0.05823529411764705,-0.15647058823529414,0.1623529411764706,0.30764705882352944,-0.07823529411764704,-0.21,0.4188235294117648,0.6358823529411766,0.18000000000000002,-0.011764705882352984,0.3623529411764706,-0.21352941176470588,0.011764705882352958,-0.1641176470588236,-0.005294117647058796,Ukraine,0.062352941176470535,-0.017058823529411783,-0.20470588235294115,-0.06999999999999995,-0.2388235294117647,0.0358823529411765,0.051764705882352914,0.15235294117647058,0.17176470588235293,-0.10705882352941176,0.06999999999999995,-0.048235294117647015,0.19294117647058812,0.11235294117647054,-0.19117647058823528,-1,0,2,2
235,Brazil,Ghana,Round of 16,2006-6-27,27.0,6.0,2006.0,3.0,0.0,1.0,827.0,48.0,600.0,0.3747058823529412,Brazil,0.14705882352941174,-0.00764705882352941,0.07058823529411769,0.4905882352941178,0.08352941176470585,0.453529411764706,0.5252941176470588,0.2888235294117647,0.25588235294117645,-0.032352941176470605,-0.012352941176470615,-0.28352941176470586,-0.1788235294117647,0.12588235294117645,0.27,-0.0022222222222222,Ghana,0.27722222222222226,-0.07388888888888888,-0.010555555555555552,0.03722222222222224,0.07666666666666669,-0.2327777777777777,-0.055555555555555566,-0.20166666666666666,-0.16222222222222218,0.04722222222222225,-0.03611111111111116,-0.06277777777777778,0.4361111111111111,-0.22277777777777774,-0.06666666666666662,Brazil,1,3,2
236,Spain,France,Round of 16,2006-6-27,27.0,6.0,2006.0,1.0,3.0,5.0,756.0,8.0,749.0,0.3490909090909092,Spain,0.36181818181818176,0.15590909090909086,0.07363636363636362,0.2545454545454545,0.1859090909090909,0.1963636363636364,-0.2013636363636364,0.4881818181818182,1.0186363636363636,-0.2481818181818181,-0.17681818181818196,-0.3300000000000001,-0.2295454545454545,-0.11545454545454548,0.1718181818181818,0.12176470588235296,France,0.12823529411764706,-0.031764705882352945,0.09117647058823528,0.10058823529411766,0.038823529411764666,0.2988235294117647,0.21823529411764708,0.04000000000000002,-0.07,-0.0964705882352941,-0.012352941176470627,-0.20294117647058826,-0.03,0.06352941176470586,0.2,France,2,3,1
237,Germany,Argentina,Quarter Finals,2006-6-30,30.0,6.0,2006.0,1.0,1.0,19.0,696.0,9.0,746.0,0.25052631578947376,Germany,0.12263157894736837,0.09736842105263156,0.10105263157894734,0.02842105263157896,0.042105263157894784,-0.2257894736842105,-0.006315789473684217,0.2542105263157895,-0.041578947368421035,-0.16789473684210532,-0.07263157894736845,-0.07263157894736842,-0.20052631578947366,-0.04789473684210527,0.04315789473684212,0.27333333333333343,Argentina,-0.2480952380952381,-0.25761904761904764,-0.2614285714285714,-0.06619047619047617,-0.10285714285714292,-0.006190476190476165,-0.4080952380952381,-0.0557142857142857,-0.09571428571428572,-0.06523809523809526,0.20190476190476184,-0.3152380952380953,-0.2323809523809524,-0.038095238095238106,-0.25904761904761897,-1,0,4,1
238,Italy,Ukraine,Quarter Finals,2006-6-30,30.0,6.0,2006.0,3.0,0.0,13.0,728.0,45.0,609.0,0.16800000000000004,Italy,-0.01050000000000002,-0.17900000000000005,0.007000000000000023,-0.1605,-0.096,-0.29450000000000004,-0.1775,-0.14849999999999994,-0.1555,-0.06,-0.04300000000000002,-0.1035,-0.4245000000000001,0.045000000000000005,0.01250000000000004,-0.005294117647058796,Ukraine,0.062352941176470535,-0.017058823529411783,-0.20470588235294115,-0.06999999999999995,-0.2388235294117647,0.0358823529411765,0.051764705882352914,0.15235294117647058,0.17176470588235293,-0.10705882352941176,0.06999999999999995,-0.048235294117647015,0.19294117647058812,0.11235294117647054,-0.19117647058823528,Italy,1,3,2
239,England,Portugal,Quarter Finals,2006-7-1,1.0,7.0,2006.0,0.0,0.0,10.0,741.0,7.0,750.0,-0.028333333333333332,England,0.054999999999999966,0.15944444444444444,0.2961111111111112,0.05888888888888887,0.008888888888888854,0.08611111111111111,-0.09722222222222222,0.021666666666666685,-0.2616666666666667,0.025555555555555567,0.7916666666666665,0.1938888888888889,-0.31722222222222224,-0.14944444444444446,0.2072222222222223,-0.0625,Portugal,0.016500000000000008,-0.20250000000000004,-0.16799999999999998,0.049999999999999975,-0.03500000000000002,0.07900000000000003,0.11750000000000002,0.08950000000000001,0.11,-0.2055,-0.07000000000000002,-0.0755,-0.2345,-0.16650000000000004,-0.2405,-1,0,3,4
240,Brazil,France,Quarter Finals,2006-7-1,1.0,7.0,2006.0,0.0,1.0,1.0,827.0,8.0,749.0,0.3747058823529412,Brazil,0.14705882352941174,-0.00764705882352941,0.07058823529411769,0.4905882352941178,0.08352941176470585,0.453529411764706,0.5252941176470588,0.2888235294117647,0.25588235294117645,-0.032352941176470605,-0.012352941176470615,-0.28352941176470586,-0.1788235294117647,0.12588235294117645,0.27,0.12176470588235296,France,0.12823529411764706,-0.031764705882352945,0.09117647058823528,0.10058823529411766,0.038823529411764666,0.2988235294117647,0.21823529411764708,0.04000000000000002,-0.07,-0.0964705882352941,-0.012352941176470627,-0.20294117647058826,-0.03,0.06352941176470586,0.2,France,2,4,2
241,Germany,Italy,Semi Finals,2006-7-4,4.0,7.0,2006.0,0.0,2.0,19.0,696.0,13.0,728.0,0.25052631578947376,Germany,0.12263157894736837,0.09736842105263156,0.10105263157894734,0.02842105263157896,0.042105263157894784,-0.2257894736842105,-0.006315789473684217,0.2542105263157895,-0.041578947368421035,-0.16789473684210532,-0.07263157894736845,-0.07263157894736842,-0.20052631578947366,-0.04789473684210527,0.04315789473684212,0.16800000000000004,Italy,-0.01050000000000002,-0.17900000000000005,0.007000000000000023,-0.1605,-0.096,-0.29450000000000004,-0.1775,-0.14849999999999994,-0.1555,-0.06,-0.04300000000000002,-0.1035,-0.4245000000000001,0.045000000000000005,0.01250000000000004,Italy,2,4,4
242,Portugal,France,Semi Finals,2006-7-5,5.0,7.0,2006.0,0.0,1.0,7.0,750.0,8.0,749.0,-0.0625,Portugal,0.016500000000000008,-0.20250000000000004,-0.16799999999999998,0.049999999999999975,-0.03500000000000002,0.07900000000000003,0.11750000000000002,0.08950000000000001,0.11,-0.2055,-0.07000000000000002,-0.0755,-0.2345,-0.16650000000000004,-0.2405,0.12176470588235296,France,0.12823529411764706,-0.031764705882352945,0.09117647058823528,0.10058823529411766,0.038823529411764666,0.2988235294117647,0.21823529411764708,0.04000000000000002,-0.07,-0.0964705882352941,-0.012352941176470627,-0.20294117647058826,-0.03,0.06352941176470586,0.2,France,2,4,3
243,Germany,Portugal,Play-off for third place,2006-7-8,8.0,7.0,2006.0,3.0,1.0,19.0,696.0,7.0,750.0,0.25052631578947376,Germany,0.12263157894736837,0.09736842105263156,0.10105263157894734,0.02842105263157896,0.042105263157894784,-0.2257894736842105,-0.006315789473684217,0.2542105263157895,-0.041578947368421035,-0.16789473684210532,-0.07263157894736845,-0.07263157894736842,-0.20052631578947366,-0.04789473684210527,0.04315789473684212,-0.0625,Portugal,0.016500000000000008,-0.20250000000000004,-0.16799999999999998,0.049999999999999975,-0.03500000000000002,0.07900000000000003,0.11750000000000002,0.08950000000000001,0.11,-0.2055,-0.07000000000000002,-0.0755,-0.2345,-0.16650000000000004,-0.2405,Germany,1,4,4
244,Italy,France,Finals,2006-7-9,9.0,7.0,2006.0,1.0,1.0,13.0,728.0,8.0,749.0,0.16800000000000004,Italy,-0.01050000000000002,-0.17900000000000005,0.007000000000000023,-0.1605,-0.096,-0.29450000000000004,-0.1775,-0.14849999999999994,-0.1555,-0.06,-0.04300000000000002,-0.1035,-0.4245000000000001,0.045000000000000005,0.01250000000000004,0.12176470588235296,France,0.12823529411764706,-0.031764705882352945,0.09117647058823528,0.10058823529411766,0.038823529411764666,0.2988235294117647,0.21823529411764708,0.04000000000000002,-0.07,-0.0964705882352941,-0.012352941176470627,-0.20294117647058826,-0.03,0.06352941176470586,0.2,-1,0,5,4
245,France,Senegal,Group Phase,2002-5-31,31.0,5.0,2002.0,0.0,1.0,1.0,802.0,42.0,599.0,-0.4100000000000001,France,0.1047058823529412,0.47,0.4264705882352941,0.6329411764705881,0.3111764705882353,0.05941176470588234,0.7982352941176469,0.8105882352941177,0.6647058823529411,-0.4382352941176471,-0.31999999999999995,-0.09176470588235294,-0.06882352941176466,0.2605882352941177,0.5764705882352941,0.025555555555555592,Senegal,-0.1172222222222222,-0.20000000000000004,-0.15444444444444447,-0.5494444444444444,-0.255,0.14277777777777778,-0.13944444444444445,-0.3505555555555555,-0.3988888888888889,0.03944444444444442,-0.1838888888888889,0.053333333333333316,-0.06999999999999999,-0.05722222222222221,-0.1722222222222222,Senegal,2,0,0
246,Uruguay,Denmark,Group Phase,2002-6-1,1.0,6.0,2002.0,1.0,2.0,24.0,652.0,20.0,657.0,0.08647058823529412,Uruguay,0.2676470588235293,0.022352941176470586,-0.01588235294117645,-0.11352941176470588,-0.09882352941176473,0.4899999999999999,0.3252941176470588,-0.04411764705882358,-0.12882352941176473,0.06941176470588235,-0.07117647058823531,0.20176470588235296,0.06352941176470593,-0.037058823529411804,-0.10176470588235292,0.08562499999999998,Denmark,-0.08437500000000002,0.013124999999999977,-0.03375000000000003,0.236875,0.235625,-0.13562500000000002,0.11874999999999995,0.110625,0.225625,-0.05937500000000004,-0.30562500000000004,-0.006874999999999989,0.02250000000000001,-0.19562500000000005,-0.03437499999999998,Denmark,2,0,0
247,Germany,Saudi Arabia,Group Phase,2002-6-1,1.0,6.0,2002.0,8.0,0.0,11.0,695.0,34.0,627.0,0.2927777777777778,Germany,0.1361111111111111,0.2455555555555555,0.026666666666666682,-0.13333333333333336,-0.16499999999999998,-0.21999999999999995,-0.1333333333333333,0.29666666666666663,0.023888888888888876,-0.11277777777777775,-0.16055555555555553,0.04444444444444443,-0.022777777777777748,0.07333333333333332,0.19166666666666668,-0.4100000000000001,Saudi Arabia,-0.3605882352941177,-0.2858823529411765,-0.4135294117647059,0.2241176470588236,-0.07294117647058825,-0.008235294117647044,-0.14705882352941174,-0.24823529411764705,-0.2529411764705882,0.19176470588235286,-0.24588235294117644,-0.5088235294117648,-0.3117647058823529,0.049411764705882336,-0.42,Germany,1,0,0
248,Argentina,Nigeria,Group Phase,2002-6-2,2.0,6.0,2002.0,1.0,0.0,3.0,784.0,27.0,644.0,-0.14624999999999996,Argentina,0.425625,0.35124999999999984,0.55625,0.4800000000000001,0.164375,0.03999999999999998,0.5987500000000001,0.434375,0.4168750000000001,-0.184375,0.65375,0.12875000000000006,0.07125000000000001,0.2081249999999999,0.43437499999999984,-0.2989473684210527,Nigeria,-0.20947368421052628,-0.06894736842105267,-0.16421052631578953,-0.18,-0.1821052631578948,0.20894736842105266,-0.16473684210526315,-0.18000000000000005,-0.3294736842105264,-0.07578947368421053,0.36,-0.4442105263157896,-0.2852631578947367,-0.4657894736842105,-0.0989473684210526,Argentina,1,0,0
249,Paraguay,South Africa,Group Phase,2002-6-2,2.0,6.0,2002.0,2.0,2.0,18.0,671.0,37.0,623.0,0.05529411764705879,Paraguay,-0.05470588235294119,0.08411764705882346,-0.0829411764705883,-0.2323529411764706,-0.20764705882352935,-0.24764705882352936,-0.16705882352941182,-0.3211764705882353,-0.31764705882352945,0.2147058823529412,-0.0535294117647059,0.24411764705882355,0.0847058823529412,0.00647058823529411,0.06411764705882353,0.4015384615384616,South Africa,0.3207692307692308,0.15846153846153846,0.13692307692307695,0.4453846153846153,0.5276923076923077,0.5753846153846154,-0.09538461538461536,0.1738461538461539,0.4946153846153845,0.08615384615384616,-0.021538461538461545,-0.025384615384615342,0.5307692307692309,0.034615384615384666,0.12230769230769233,-1,0,0,0
250,England,Sweden,Group Phase,2002-6-2,2.0,6.0,2002.0,1.0,1.0,12.0,694.0,19.0,665.0,0.06625000000000003,England,0.029374999999999974,0.008749999999999897,0.0006250000000000111,-0.011249999999999991,-0.181875,0.09750000000000003,0.13312500000000005,-0.326875,-0.36125,0.15749999999999995,-0.07875000000000001,0.1918749999999999,-0.16124999999999998,-0.005624999999999998,-0.14812499999999995,0.07733333333333332,Sweden,0.07133333333333333,0.058666666666666666,-0.02133333333333336,-0.2293333333333334,-0.04400000000000002,-0.14600000000000002,-0.45,-0.14266666666666666,-0.092,0.7073333333333334,-0.11333333333333333,0.2913333333333333,0.020666666666666656,-0.059333333333333314,-0.09800000000000003,-1,0,0,0
251,Spain,Slovenia,Group Phase,2002-6-2,2.0,6.0,2002.0,3.0,1.0,8.0,713.0,25.0,649.0,0.12333333333333332,Spain,0.06761904761904762,-0.14714285714285716,-0.1604761904761905,-0.12142857142857146,-0.1923809523809524,-0.22857142857142854,-0.1219047619047619,0.04904761904761907,0.05380952380952378,-0.16714285714285718,-0.13714285714285718,0.07857142857142857,-0.4752380952380952,-0.18333333333333332,-0.09333333333333327,-0.17555555555555558,Slovenia,-0.3072222222222222,-0.2683333333333334,-0.1922222222222222,-0.33444444444444443,-0.2188888888888889,-0.17444444444444446,-0.2877777777777777,-0.14666666666666658,-0.18666666666666665,0.014999999999999994,0.03166666666666665,-0.08166666666666665,-0.006111111111111043,-0.1127777777777778,-0.27555555555555555,Spain,1,0,0
252,Brazil,Turkey,Group Phase,2002-6-3,3.0,6.0,2002.0,2.0,1.0,2.0,784.0,22.0,654.0,0.4955555555555554,Brazil,0.336111111111111,-0.1155555555555556,0.030555555555555544,-0.13111111111111112,-0.2355555555555556,0.56,0.5005555555555555,0.07055555555555561,-0.09555555555555556,-0.017777777777777757,0.04277777777777777,-0.18388888888888888,-0.23666666666666664,-0.12222222222222218,0.09666666666666668,0.09823529411764707,Turkey,-0.19823529411764707,-0.02705882352941181,-0.028235294117647032,-0.017647058823529422,0.04999999999999999,-0.024117647058823542,-0.14294117647058824,0.2864705882352941,0.17823529411764702,-0.12352941176470593,0.03941176470588235,-0.14941176470588238,-0.13764705882352946,-0.0694117647058824,-0.04000000000000002,Brazil,1,0,0
253,Italy,Ecuador,Group Phase,2002-6-3,3.0,6.0,2002.0,2.0,0.0,6.0,717.0,36.0,624.0,-0.044,Italy,0.038999999999999986,-0.03550000000000006,-0.121,-0.5755,-0.3085,-0.28250000000000003,-0.4560000000000001,-0.514,-0.3695000000000001,-0.11900000000000001,-0.3444999999999999,-0.11,-0.059000000000000004,-0.0145000000000001,-0.16699999999999998,-0.10857142857142854,Ecuador,-0.3178571428571429,-0.06071428571428576,-0.2335714285714286,0.7642857142857142,0.5957142857142859,0.1957142857142857,-0.12000000000000002,0.7892857142857144,0.5921428571428571,0.20428571428571432,0.5728571428571431,0.22214285714285714,0.38357142857142856,0.031428571428571424,-0.23285714285714285,Italy,1,0,0
254,Croatia,Mexico,Group Phase,2002-6-3,3.0,6.0,2002.0,0.0,1.0,21.0,655.0,7.0,716.0,-0.17555555555555555,Croatia,-0.21055555555555555,0.08777777777777776,0.02888888888888888,-0.30666666666666664,-0.08277777777777777,-0.17611111111111113,-0.2711111111111111,-0.2511111111111111,-0.225,0.16277777777777774,-0.3033333333333333,0.22,-0.0055555555555555115,0.2255555555555555,0.055000000000000035,0.042142857142857065,Mexico,0.17500000000000004,0.033571428571428516,0.19000000000000009,0.9964285714285712,0.3628571428571429,0.10499999999999997,1.007857142857143,1.1278571428571431,0.4885714285714286,0.02642857142857141,0.0664285714285714,0.14142857142857146,0.09285714285714283,0.23642857142857146,0.1792857142857143,Mexico,2,0,0
255,Japan,Belgium,Group Phase,2002-6-4,4.0,6.0,2002.0,2.0,2.0,32.0,634.0,23.0,653.0,0.084375,Japan,-0.21625,-0.17812500000000006,-0.149375,0.13874999999999996,0.148125,-0.10937499999999996,0.24875000000000005,-0.06437500000000003,0.60875,-0.10250000000000002,0.201875,-0.006250000000000007,0.3925,0.4768750000000001,-0.149375,0.08999999999999997,Belgium,-0.04315789473684211,0.1310526315789473,0.049473684210526316,-0.2973684210526316,-0.0005263157894736942,-0.25894736842105265,-0.5184210526315789,-0.0968421052631579,0.04210526315789475,-0.13842105263157894,-0.01947368421052632,0.2247368421052632,0.08578947368421053,0.10631578947368424,0.14736842105263162,-1,0,0,0
256,Korea Republic,Poland,Group Phase,2002-6-4,4.0,6.0,2002.0,2.0,0.0,40.0,603.0,38.0,615.0,0.0006250000000000075,Korea Republic,0.08687500000000006,0.09562499999999996,-0.03125,0.144375,-0.0075,-0.02562500000000001,0.17375000000000002,0.39125,0.37875,-0.031875,-0.124375,0.13749999999999998,0.04687499999999999,0.02375,-0.058125,-0.09349999999999996,Poland,-0.005500000000000021,-0.18100000000000005,-0.201,-0.6890000000000001,-0.38,-0.40399999999999997,-0.4835000000000001,-0.5454999999999999,-0.6350000000000001,-0.14350000000000002,-0.14350000000000002,-0.1255,0.06550000000000003,-0.3345,-0.2584999999999999,Korea Republic,1,0,0
257,Russia,Tunisia,Group Phase,2002-6-5,5.0,6.0,2002.0,2.0,0.0,28.0,644.0,31.0,635.0,0.1175,Russia,0.27937500000000004,-0.04937500000000003,0.21187500000000006,0.21875,0.184375,-0.2425,0.04562500000000001,0.06625,0.4243750000000001,0.173125,0.16937500000000008,0.235,0.304375,0.27375,0.22875,-0.2858823529411765,Tunisia,-0.2058823529411765,-0.1147058823529412,-0.08764705882352944,-0.3747058823529411,-0.18411764705882355,-0.07411764705882358,-0.3423529411764705,-0.5794117647058823,-0.6070588235294118,0.03588235294117652,-0.1758823529411765,-0.3129411764705883,0.06352941176470593,-0.07823529411764707,-0.18117647058823524,Russia,1,0,0
258,USA,Portugal,Group Phase,2002-6-5,5.0,6.0,2002.0,3.0,2.0,13.0,690.0,5.0,726.0,0.013333333333333357,USA,-0.08833333333333332,0.04277777777777777,0.00944444444444442,-0.21777777777777774,-0.052222222222222205,-0.3188888888888888,-0.1144444444444444,-0.050555555555555576,-0.4777777777777778,0.03777777777777778,0.19777777777777775,0.11722222222222214,-0.07444444444444445,-0.07666666666666667,0.03666666666666665,0.2946666666666667,Portugal,0.09333333333333337,0.10066666666666664,-0.0013333333333333491,0.15199999999999994,0.19733333333333333,0.2073333333333333,-0.106,0.31599999999999995,0.5133333333333335,0.039333333333333366,0.12999999999999998,0.214,0.18066666666666675,0.43666666666666665,0.14933333333333335,USA,1,0,0
259,Denmark,Senegal,Group Phase,2002-6-6,6.0,6.0,2002.0,1.0,1.0,20.0,657.0,42.0,599.0,0.08562499999999998,Denmark,-0.08437500000000002,0.013124999999999977,-0.03375000000000003,0.236875,0.235625,-0.13562500000000002,0.11874999999999995,0.110625,0.225625,-0.05937500000000004,-0.30562500000000004,-0.006874999999999989,0.02250000000000001,-0.19562500000000005,-0.03437499999999998,0.025555555555555592,Senegal,-0.1172222222222222,-0.20000000000000004,-0.15444444444444447,-0.5494444444444444,-0.255,0.14277777777777778,-0.13944444444444445,-0.3505555555555555,-0.3988888888888889,0.03944444444444442,-0.1838888888888889,0.053333333333333316,-0.06999999999999999,-0.05722222222222221,-0.1722222222222222,-1,0,1,1
260,Cameroon,Saudi Arabia,Group Phase,2002-6-6,6.0,6.0,2002.0,1.0,0.0,17.0,672.0,34.0,627.0,-0.08538461538461539,Cameroon,0.10461538461538457,0.3369230769230765,0.4069230769230768,0.5884615384615384,0.5946153846153845,0.4015384615384615,0.5884615384615384,0.06999999999999998,0.2946153846153846,0.052307692307692284,0.6492307692307692,0.26384615384615395,0.3892307692307693,0.2261538461538461,0.4176923076923077,-0.4100000000000001,Saudi Arabia,-0.3605882352941177,-0.2858823529411765,-0.4135294117647059,0.2241176470588236,-0.07294117647058825,-0.008235294117647044,-0.14705882352941174,-0.24823529411764705,-0.2529411764705882,0.19176470588235286,-0.24588235294117644,-0.5088235294117648,-0.3117647058823529,0.049411764705882336,-0.42,Cameroon,1,0,0
261,France,Uruguay,Group Phase,2002-6-6,6.0,6.0,2002.0,0.0,0.0,1.0,802.0,24.0,652.0,-0.4100000000000001,France,0.1047058823529412,0.47,0.4264705882352941,0.6329411764705881,0.3111764705882353,0.05941176470588234,0.7982352941176469,0.8105882352941177,0.6647058823529411,-0.4382352941176471,-0.31999999999999995,-0.09176470588235294,-0.06882352941176466,0.2605882352941177,0.5764705882352941,0.08647058823529412,Uruguay,0.2676470588235293,0.022352941176470586,-0.01588235294117645,-0.11352941176470588,-0.09882352941176473,0.4899999999999999,0.3252941176470588,-0.04411764705882358,-0.12882352941176473,0.06941176470588235,-0.07117647058823531,0.20176470588235296,0.06352941176470593,-0.037058823529411804,-0.10176470588235292,-1,0,0,0
262,Sweden,Nigeria,Group Phase,2002-6-7,7.0,6.0,2002.0,2.0,1.0,19.0,665.0,27.0,644.0,0.07733333333333332,Sweden,0.07133333333333333,0.058666666666666666,-0.02133333333333336,-0.2293333333333334,-0.04400000000000002,-0.14600000000000002,-0.45,-0.14266666666666666,-0.092,0.7073333333333334,-0.11333333333333333,0.2913333333333333,0.020666666666666656,-0.059333333333333314,-0.09800000000000003,-0.2989473684210527,Nigeria,-0.20947368421052628,-0.06894736842105267,-0.16421052631578953,-0.18,-0.1821052631578948,0.20894736842105266,-0.16473684210526315,-0.18000000000000005,-0.3294736842105264,-0.07578947368421053,0.36,-0.4442105263157896,-0.2852631578947367,-0.4657894736842105,-0.0989473684210526,Sweden,1,0,0
